Merkki,Vuosi,Ajettu,Hinta,Date
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|15 000|28 160 €|10-2021",2020,15 000,28 160 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Business Comfort-pkt|2020|29 000|28 790 €(incl. VAT)|10-2021",2020,29 000,28 790 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active ** Digimittaristo / LTA / P-kamera / Lohko / ratinlämmitin / keylessgo **|2020|18 000|26 490 €|09-2021",2020,18 000,26 490 €,09-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|29 000|27 900 €(incl. VAT)|10-2021",2020,29 000,27 900 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Sedan 1,8 Hybrid Active - **Korkotarjous alk. 1,99%+kulut/max48kk**Toimitusmahdollisuus koko Suomeen|2020|33 168|25 990 €|10-2021",2020,33 168,25 990 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active - Tehdastakuu voimassa 5/2023 / Adaptiivinen vakkari / Navi / Vaihtoehto uudelle!|2020|32 000|27 370 €(incl. VAT)|10-2021",2020,32 000,27 370 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active Edition|2020|12 500|26 890 €(incl. VAT)|11-2021",2020,12 500,26 890 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|31 000|28 480 €|11-2021",2020,31 000,28 480 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active ** Suomi-auto / Tehdastakuu**|2020|38 000|27 490 €(incl. VAT)|10-2021",2020,38 000,27 490 €(incl. VAT),10-2021
"Toyota Corolla (2) Hatchback 2,0 Hybrid GR Sport*mm.Navi, HUD, LED, yms.!* *** Tehdastakuu, J. kotiintoimitus|2020|10 000|32 990 €|10-2021",2020,10 000,32 990 €,10-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid ActiveEdt|2020|13 000|31 490 €|11-2021",2020,13 000,31 490 €,11-2021
Toyota Corolla (1.8)|2020|28 383|27 900 €(incl. VAT)|11-2021,2020,28 383,27 900 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active - Katso Automessutarjoukset rinta-jouppi.com|2020|40 000|26 890 €(incl. VAT)|10-2021",2020,40 000,26 890 €(incl. VAT),10-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid Active Edition/ 1-om/ Tehdastakuu/ 184hv/|2020|14 000|31 400 €|10-2021",2020,14 000,31 400 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|34 000|26 960 €(incl. VAT)|10-2021",2020,34 000,26 960 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Sedan 1,8 Hybrid Active Edition|2020|6 000|27 900 €|11-2021",2020,6 000,27 900 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / Navi ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|6 000|27 980 €|11-2021",2020,6 000,27 980 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active *Plus-paketti* - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman kilometrirajoi|2020|25 900|27 900 €(incl. VAT)|11-2021",2020,25 900,27 900 €(incl. VAT),11-2021
Toyota Corolla (1.8) 1.8 HSD 98hv Aut. Hybrid Active Hatchback *NAVI*PERUUTUSKAMERA*|2020|10 000|25 880 €|11-2021,2020,10 000,25 880 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|28 000|26 890 €(incl. VAT)|11-2021",2020,28 000,26 890 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|11 000|28 290 €(incl. VAT)|10-2021",2020,11 000,28 290 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active ** 1 omistaja - BI-Led ajovalot - Navigointi - Moottori- ja sisätilanlämmitin - Huipputaloud|2020|30 481|23 800 €|10-2021",2020,30 481,23 800 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active  ** Suomi-auto Pluspaketilla Navi ym. sis.alv.**|2020|32 000|27 490 €(incl. VAT)|10-2021",2020,32 000,27 490 €(incl. VAT),10-2021
Toyota Corolla (1.8) / Merkkihuollettu / Adapt. Cruise / MirrorLink / Takuu voimassa|2020|77 000|25 890 €|11-2021,2020,77 000,25 890 €,11-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid Active Edition|2020|20 000|28 890 €(incl. VAT)|11-2021",2020,20 000,28 890 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|29 000|27 890 €(incl. VAT)|10-2021",2020,29 000,27 890 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|31 000|26 880 €(incl. VAT)|11-2021",2020,31 000,26 880 €(incl. VAT),11-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
Toyota Corolla (2) Touring Sports 2.0 Hybrid Business Edition #LED-ajovalot #Vetokoukku #Navi #Adapt.vakkari #UuttaVastaava|2020|13 000|29 900 €|10-2021,2020,13 000,29 900 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|15 000|28 160 €|11-2021",2020,15 000,28 160 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|15 000|28 160 €|11-2021",2020,15 000,28 160 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP /|2020|35 000|26 960 €(incl. VAT)|10-2021",2020,35 000,26 960 €(incl. VAT),10-2021
Toyota Corolla (1.8)|2020|12 000|25 990 €|10-2021,2020,12 000,25 990 €,10-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid Active Edition|2020|9 000|29 890 €(incl. VAT)|10-2021",2020,9 000,29 890 €(incl. VAT),10-2021
Toyota Corolla (1.8)|2020|5 000|29 990 €|11-2021,2020,5 000,29 990 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|18 000|28 160 €(incl. VAT)|11-2021",2020,18 000,28 160 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|15 000|28 180 €|10-2021",2020,15 000,28 180 €,10-2021
"Toyota Corolla (1.8) TOYOTA Touring Sports 1,8 Hybrid Style+ 1 Omistaja, Lapin auto.|2020|25 000|29 950 €|10-2021",2020,25 000,29 950 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition - *Korko 0,99%+kulut*Vain kauppaviikon ajan* -|2020|22 000|27 890 €|10-2021",2020,22 000,27 890 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Business / LTA ajoavustin / Adapt. Cruise / SUOMI-auto / Nahat / LED ajovalot /|2020|59 000|25 890 €|11-2021",2020,59 000,25 890 €,11-2021
Toyota Corolla (2)|2020|21 748|30 900 €|10-2021,2020,21 748,30 900 €,10-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid GR Sport ** Huippuvarusteltu Suomi-auto **|2020|29 000|34 490 €|10-2021",2020,29 000,34 490 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|24 000|27 800 €|11-2021",2020,24 000,27 800 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|9 000|27 890 €(incl. VAT)|11-2021",2020,9 000,27 890 €(incl. VAT),11-2021
Toyota Corolla (1.8)|2020|29 000|27 900 €(incl. VAT)|11-2021,2020,29 000,27 900 €(incl. VAT),11-2021
Toyota Corolla (1.8)|2020|15 000|28 490 €|10-2021,2020,15 000,28 490 €,10-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid GR Sport *Herkku*Suomi-auto*HUD*Adapt.vakkari*Kaistavahti* *** J. kotiinto|2020|21 000|34 900 €|11-2021",2020,21 000,34 900 €,11-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active Edition|2020|15 000|26 960 €|11-2021",2020,15 000,26 960 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|21 000|27 850 €|10-2021",2020,21 000,27 850 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|29 823|26 900 €|11-2021",2020,29 823,26 900 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|33 000|28 480 €|11-2021",2020,33 000,28 480 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|16 000|28 880 €|11-2021",2020,16 000,28 880 €,11-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active ** Suomi-auto / Pluspaketilla Navi, Kamera ym. / Tehdastakuu **|2020|28 000|25 890 €(incl. VAT)|11-2021",2020,28 000,25 890 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active ** Suomi-auto / Pluspaketilla **|2020|32 000|26 990 €|10-2021",2020,32 000,26 990 €,10-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid Style**VETOKOUKKU/LÄMPÖPAKETTI/NAHKAPENKIT**|2020|17 000|33 690 €|11-2021",2020,17 000,33 690 €,11-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active ** 1-Omist. Suomi-auto / Pluspaketilla Navi,Kamera ym. **|2020|27 000|25 980 €|10-2021",2020,27 000,25 980 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|27 000|28 480 €|11-2021",2020,27 000,28 480 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / Navi / Alv-väh.kelp. ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|21 000|27 880 €(incl. VAT)|11-2021",2020,21 000,27 880 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / Navi / Alv-väh.kelp.|2020|17 000|27 880 €|10-2021",2020,17 000,27 880 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / Navi ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|8 000|27 990 €|11-2021",2020,8 000,27 990 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Business #P-Kamera #Kaistavahti #Ratinlämmitin #LED-Ajovalot|2020|113 000|22 480 €|11-2021",2020,113 000,22 480 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|15 000|28 160 €|11-2021",2020,15 000,28 160 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|20 000|26 990 €(incl. VAT)|10-2021",2020,20 000,26 990 €(incl. VAT),10-2021
Toyota Corolla (1.8) / Kamera / Adapt. Cruise / MirrorLink / Takuu voimassa|2020|83 000|25 490 €|10-2021,2020,83 000,25 490 €,10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|24 000|27 860 €(incl. VAT)|11-2021",2020,24 000,27 860 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP /|2020|23 000|27 860 €(incl. VAT)|11-2021",2020,23 000,27 860 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP /|2020|35 000|26 980 €(incl. VAT)|10-2021",2020,35 000,26 980 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP /|2020|36 000|26 980 €(incl. VAT)|10-2021",2020,36 000,26 980 €(incl. VAT),10-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|19 000|27 960 €(incl. VAT)|11-2021",2020,19 000,27 960 €(incl. VAT),11-2021
"Toyota Corolla (2) Hatchback 2,0 152hv Hybrid GR Sport Autom., Navi, Sporttipenkit, Drive Mode,  2-värimaalaus,  Ratinl|2020|34 000|32 880 €|11-2021",2020,34 000,32 880 €,11-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid Style - Tehdastakuu, Navigointi, Moottorinlämmitin, adaptiivinen vakionopeudensäädin, liikenne|2020|15 500|32 900 €|11-2021",2020,15 500,32 900 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|12 500|27 890 €(incl. VAT)|11-2021",2020,12 500,27 890 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active|2020|32 000|25 890 €(incl. VAT)|11-2021",2020,32 000,25 890 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|24 000|27 490 €(incl. VAT)|11-2021",2020,24 000,27 490 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|33 000|26 990 €(incl. VAT)|11-2021",2020,33 000,26 990 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active *MERKKIHUOLLETTU*PLUS-PAKETTI*SUOMI-AUTO* *** KORKOKAMPANJA 1,9% + kulut|2020|25 000|27 450 €(incl. VAT)|11-2021",2020,25 000,27 450 €(incl. VAT),11-2021
"Toyota Corolla (2) Hatchback 2,0 Hybrid Premium PANORAMA Nordic (MY20) *XBILIN ISÄNPÄIVÄ KAMPANJA!* KORKO alk. 0,99% + X-EDUT!*|2020|25 000|29 890 €|11-2021",2020,25 000,29 890 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|16 000|28 160 €|11-2021",2020,16 000,28 160 €,11-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
Toyota Corolla (1.8)|2020|17 000|28 990 €(incl. VAT)|11-2021,2020,17 000,28 990 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|24 000|27 960 €(incl. VAT)|11-2021",2020,24 000,27 960 €(incl. VAT),11-2021
Toyota Corolla (2)|2020|15 000|29 990 €(incl. VAT)|11-2021,2020,15 000,29 990 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|17 000|28 180 €|11-2021",2020,17 000,28 180 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|5 700|28 900 €|11-2021",2020,5 700,28 900 €,11-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid Premium|2020|32 000|34 880 €|11-2021",2020,32 000,34 880 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / ALV. VÄH. KELP / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|41 000|26 980 €(incl. VAT)|11-2021",2020,41 000,26 980 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / NAVI /|2020|5 000|28 380 €|11-2021",2020,5 000,28 380 €,11-2021
"Toyota Corolla (1.2) Touring Sports 1,2 T Turbo Edition Multidrive S|2020|30 000|24 490 €(incl. VAT)|11-2021",2020,30 000,24 490 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|23 000|28 480 €|11-2021",2020,23 000,28 480 €,11-2021
Toyota Corolla (1.8) / LED-valot / Adapt. Cruise / Merkkihuollettu|2020|103 000|24 890 €|11-2021,2020,103 000,24 890 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid TREK *Led-valot,Merkkihuollettu,TREK -erikoismalli**|2020|81 000|25 890 €|11-2021",2020,81 000,25 890 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid TREK|2020|38 000|29 980 €|11-2021",2020,38 000,29 980 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|30 000|26 990 €(incl. VAT)|11-2021",2020,30 000,26 990 €(incl. VAT),11-2021
Toyota Corolla (1.8)|2020|Not specified|34 171 €(incl. VAT)|11-2021,2020,Not specified,34 171 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|21 000|28 480 €|11-2021",2020,21 000,28 480 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active *Plus-paketti* - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman kilometrirajoi|2020|23 000|27 900 €(incl. VAT)|11-2021",2020,23 000,27 900 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|33 000|27 400 €|11-2021",2020,33 000,27 400 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition ** Juuri saapunut **|2020|25 000|27 490 €|11-2021",2020,25 000,27 490 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition / Navi ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2020|14 000|27 880 €|11-2021",2020,14 000,27 880 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|23 000|28 480 €|11-2021",2020,23 000,28 480 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition** Suomi-auto / Alvillinen / Navi, Kamera ym. **|2020|14 000|27 980 €|11-2021",2020,14 000,27 980 €,11-2021
"Toyota Corolla (2) Touring Sports 2,0 Hybrid GR Sport Business|2020|31 000|33 980 €|11-2021",2020,31 000,33 980 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / Plus paketti! / Helmiäisvalkoinen / Adapt cruise / Navi / Suomi-auto /|2020|37 000|24 900 €(incl. VAT)|11-2021",2020,37 000,24 900 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|21 000|26 900 €|11-2021",2020,21 000,26 900 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid TREK *** KORKOKAMPANJA 1,9% + kulut|2020|15 000|30 490 €|11-2021",2020,15 000,30 490 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active * Plus- paketti * *** KORKOKAMPANJA 1,9% + kulut|2020|26 000|27 750 €(incl. VAT)|11-2021",2020,26 000,27 750 €(incl. VAT),11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Style|2020|7 000|31 980 €|11-2021",2020,7 000,31 980 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active / Plus-paketti / Alv-väh.kelp. / Lohkol. *** Korkotarjous 1%+ kulut|2020|22 000|27 880 €|11-2021",2020,22 000,27 880 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active|2020|32 000|26 900 €|11-2021",2020,32 000,26 900 €,11-2021
"Toyota Corolla (1.8) 1.8 Hatchback Hybrid Active Edition *Katso Varusteet* - ""!!! 0 KORKO 0, HULLU BLACK WEEK !!!"" -|2020|10 000|26 650 €|11-2021",2020,10 000,26 650 €,11-2021
"Toyota Corolla (1.8) Touring Sports 1,8 Hybrid Active Edition|2020|19 000|26 960 €|11-2021",2020,19 000,26 960 €,11-2021
"Toyota Corolla (1.8) Hatchback 1,8 Hybrid Active / Alv-väh.kelp. / Plus-paketti / Lohkol. *** Korkotarjous 1%+ kulut|2020|27 000|25 790 €(incl. VAT)|11-2021",2020,27 000,25 790 €(incl. VAT),11-2021
Toyota Corolla (2)|2020|38 000|28 900 €|11-2021,2020,38 000,28 900 €,11-2021
